tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,E_BV_lines,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,f_esc,f_dust,lines_width,emission,redshift,filters,weights
2954.769985588549,5999.221483143738,6206.857345375145,0.19069080972994143,11.9496578782981,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.351003857455372e-45
1599.9091476134784,5674.937480441638,7835.4707862452415,0.08094048256751203,87.98338322629864,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.8385734179744994e-34
2168.0128220769393,1884.7099256079418,9752.787168465318,0.0035288187096358115,10.154925029043017,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0837466568576484e-25
2967.478960692601,4548.1046957627495,1317.9039790969473,0.09968289162555549,20.27830198881716,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1629248898519778e-41
1508.7282355756902,3369.307903747398,7659.259601039655,0.19969669935785864,93.63491446898102,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.357002081536663e-54
2767.8524576495233,1000.2323726755258,5956.767258166328,0.11488957554684588,55.83535777506993,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.981291354557408e-44
1703.653855478255,1000.0004757715124,6044.815797960042,0.18452800084322105,13.199590758049176,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.6114432867092714e-48
2118.095471549588,1000.1573740280783,563.7340237668759,0.17689404408597093,22.36100600461872,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0865873925768504e-48
1752.2256490050793,1082.0298260166455,707.400449061046,0.0203297457412559,12.09002291430417,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.060033017017019e-34
1613.435707635739,1175.8281097837917,3601.3427974945953,0.1251945880855716,11.832008613402946,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.8299192555550097e-41
2986.795619287763,1515.1518900027731,5114.759595177148,0.14007881739140807,11.40994496830533,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.7628968053281707e-42
2602.417308190155,2384.24424231351,9549.842009520984,0.047323384887189096,20.654908470388573,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.282829299571966e-34
1503.9771478284524,4078.9212155478044,1566.5385011309663,0.11140072121102909,10.424289305431566,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.455009829956961e-40
2804.2045023570013,1696.183348919365,524.8802452748059,0.11990403236032672,83.30488349769664,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.294394640008998e-39
2599.867680145009,1023.0386352391452,8684.937514505908,0.12699143102382562,92.84760905874435,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.323316986222466e-42
1699.9099701486243,9597.56945702498,6229.383616075129,0.0937805498366867,10.446798296149305,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.003780580531448e-39
2787.450341377354,5578.316833346138,100.43263271266005,0.1997953194632318,99.9989871411475,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.216446453703465e-58
2366.9553967894726,5248.025194044492,8665.389088978805,0.05146672633816421,38.43754601795455,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.409265530363726e-34
2960.3348794786907,9093.953172745936,246.2890270017906,0.05817298576156199,61.72931584132149,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.572123080160023e-35
1518.83582089473,8375.879008260214,9762.41867080353,0.1923894116181621,57.914915866645,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.457600580209349e-53
2556.733040231611,3707.5584863062595,1102.0211115572056,0.1993912888964874,10.743310765489527,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.812975394076008e-46
2796.867009757724,1018.1793457955591,1130.6390292331253,0.08291452046690502,23.066187220532573,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.0244587971658428e-40
2359.123356739255,1180.3055726157581,114.88350920270932,0.11857424680085865,18.924843206363708,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2154973854223926e-43
2801.1235437990435,1002.674612737701,6968.654579280041,0.001095915387216151,57.5276457440273,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.00034575712085e-35
2999.558863366819,2104.1024611343255,6996.631291105714,0.03784717931608564,91.48778233546757,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.335355119931523e-30
2937.4971928782443,9911.574097917957,5517.052556328687,0.19999981904189754,99.91650660918938,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.8331110157180768e-60
2040.1195269651034,1096.2965552961923,896.82703787432,0.197556207179947,58.066548925313775,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4309935456754846e-50
2749.1179836312053,8712.164914710884,105.34533058063607,0.03450090680938053,70.13187126614817,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.030436701349879e-24
2728.777431888638,1870.0492423929154,9979.778032973189,0.16843540705543975,92.34979468163428,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.933844634697538e-47
2994.7000251629647,3927.664683970058,100.78077200299776,0.059289147555315,88.71337765409602,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4066246797293263e-29
2230.30889702315,1003.4623040285624,215.9638393465084,0.13631010115698672,91.31258732384269,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.006568245704438e-44
2101.634729672345,1472.235531113527,232.32463534903036,0.05997027278498343,13.143057467218489,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.7172343461272246e-36
2955.5172198659243,1005.7362001356341,1653.6492775723036,0.00025349713343145175,92.5506334114364,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.0688530120565e-36
1530.4239317121887,1898.3274016859086,6816.778962476286,0.18424726178110526,76.4212270252879,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.41921820953357e-50
2383.0219176097526,1292.4089233371815,6325.552117520865,0.14630984276460793,10.02433200160832,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.222218716302031e-43
1531.5120081207658,1404.8662900785675,2401.5360239908005,0.12866953053131125,21.624532600036023,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.1809140276043985e-43
2995.255105846694,3795.780989633936,9870.960035285716,0.09075313221459679,20.604912192422677,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1771967052166824e-41
2945.597437457982,1001.1084887770467,9283.316414486015,0.19981398246208618,39.60713650632081,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.4832856984271526e-52
1794.4978832061124,1000.517667125232,5561.704721969254,0.019600821266840762,57.40996698075835,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.2960394676219427e-35
2843.6601393538663,1060.739099858296,459.8396130363053,0.1999052649605536,10.650254897933209,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2239376990667816e-47
1614.202910864384,6014.134488536154,975.5352768317825,0.0779198557168682,37.43920343977925,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.010093684089012e-39
2958.0916517322057,6295.722534281587,2747.4917894297405,0.014541903085996177,23.99438227341309,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.65073692836024e-25
2917.9264157591765,1102.6883050979304,9999.902777913661,0.015724484799037486,99.9697686637942,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.091850742600589e-38
2915.5470627267637,8571.0254288212,9432.409727170389,0.015120470522267448,84.32804020341261,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.887895416150107e-15
2460.117780895855,2757.647571563516,772.8219766655111,0.1341700635095589,99.51124093115098,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.581584451424983e-41
1832.4209600266704,5196.577902824768,9790.934997752334,0.18121073992315417,10.588163495310438,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.02569386091233e-45
1955.545840858648,4316.1344060739475,4813.354925950586,0.17425379095133608,10.03540233511453,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0487480492914286e-43
2425.3215469208453,1414.2319568223538,170.8339948406101,0.11284790190298363,72.61804229494408,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.500744315696256e-40
2854.521184636444,2865.758487715022,2813.738708502534,0.04933631296730198,51.003108254883934,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.9283600923517343e-30
2067.3415410206717,2906.660817755793,2194.2568527767744,0.1999945700819659,14.820369897580235,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.4333601412603687e-47
2460.132753954676,1034.293616004361,9999.933094642052,0.0002351295681770338,64.57470554317665,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.446394084238828e-37
1752.5657769531863,8249.296613203587,517.305282037838,0.19836000479930055,90.57066013161352,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.957791876047934e-54
1513.8409487603365,3439.72540859908,1573.3584003216474,0.03515020614180617,25.82739448817315,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.686090395042984e-32
2636.256780754838,1521.8289293378057,100.00683609228508,0.1500400765959924,41.05258638586197,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.1833425617536715e-49
1791.9467971630174,1019.3881223023873,132.2284510629397,0.059542472605969954,98.98123744422693,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.7092844125420505e-37
1546.075861499323,8669.370171748511,1260.3491924343762,0.1940132188784034,59.23812173567403,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.252024359186489e-53
2477.2635828769226,1605.4411984453054,905.9236000731762,0.0026438586743716685,27.586723642183248,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.437696492748384e-27
2874.7073557766007,1040.7835998395894,131.8187680211231,0.19930993458362617,22.13992156796173,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.906693679672954e-49
2098.674052364065,4020.652831115034,111.41548408428935,0.15964093462381637,45.95527723599103,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.130479849703155e-49
2843.8689201257844,2501.3904459697706,8924.69596698859,0.19978562786483248,10.393840627868158,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.0231579752910284e-46
2988.5443362673172,8033.640887923852,9989.221580772995,0.19074381386984443,99.60801788898502,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.365451783250422e-57
1544.549835750293,1032.2620433078882,7039.0313835438665,8.809830103317928e-05,13.919950970067259,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.602347391334801e-34
2903.890816875166,9996.846538126123,100.01784742153723,0.19971375134824979,99.94362365207964,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4340998656500232e-60
1812.4590693258726,1000.0010785396316,110.86448981072317,0.06881275131660575,22.226256353520395,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.628757965161277e-43
1952.6489727363908,1108.7914678984416,1334.2957111144588,0.1307039154634667,59.12796926078261,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.481396153272766e-43
2982.353335691931,3925.2785125692735,9884.339867358634,0.1544121738976279,97.85408157071117,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.203000490703568e-46
2996.9244178204335,1948.5395493791493,110.38833864585104,0.03099870339101002,99.90917529110219,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2991535030786117e-31
2994.360389823497,1045.8591112983595,8515.921761375066,0.16651534789638928,23.760827265419238,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.007807988423628e-47
2993.709249200008,2177.739303515473,9505.878523330577,0.18941046851027415,34.10861719175658,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.515781750378551e-49
2999.8493816442724,1398.7716626600795,2714.216136899535,0.07027440683435987,39.640007002665484,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0081353701887102e-38
1620.2548781808823,2113.2498607306907,5361.164597325774,0.12837658159887055,24.00539492827175,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0959227956659302e-42
2713.494169483894,2405.955930171279,7120.9132707635345,0.19152018274028393,99.75032441140198,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.245479665340084e-51
1528.7323345166606,8989.690999337818,7067.279001028241,0.1931186102654852,15.150818282329267,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.3196036901165334e-44
2893.767497192184,1008.6798829883701,6951.173689069984,0.10733732397576469,95.80410568620297,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.608593394094167e-40
1504.3794098198623,8812.335469192723,1236.2885314357845,0.06013835167351472,29.37454155287248,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.442405181444984e-40
2849.527477226962,3135.841753464054,2371.2259652397406,0.1593425434355505,14.150434307911159,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.55148596077827e-43
1503.0794427123783,5592.5681004935295,9565.908937213811,0.15335276680217555,10.001464432778091,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.0807994077459188e-45
2985.9515416934423,1000.708984936371,101.76201581442365,0.18750108702812843,23.093274709393828,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.027682615309211e-51
1546.9909516779496,4496.774226287823,3836.420797436206,0.18865381131140074,98.09937109601123,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.9865365526322054e-53
